 3.52000000e-01  3.52000000e-01  3.52000000e-01  9.47320637e-01  3.52000000e-01 -2.04185104e-07 
 3.54000000e-01  3.54000000e-01  3.54000000e-01  9.47070183e-01  3.54000000e-01 -2.14389936e-07 
 3.56000000e-01  3.56000000e-01  3.56000000e-01  9.46795411e-01  3.56000000e-01 -2.25069192e-07 
 3.58000000e-01  3.58000000e-01  3.58000000e-01  9.46493848e-01  3.58000000e-01 -2.36240688e-07 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  9.46162747e-01  3.60000000e-01 -2.47922300e-07 
 3.62000000e-01  3.62000000e-01  3.62000000e-01  9.45799058e-01  3.62000000e-01 -2.60131849e-07 
 3.64000000e-01  3.64000000e-01  3.64000000e-01  9.45399387e-01  3.64000000e-01 -2.72886956e-07 
 3.66000000e-01  3.66000000e-01  3.66000000e-01  9.44959948e-01  3.66000000e-01 -2.86204876e-07 
 3.68000000e-01  3.68000000e-01  3.68000000e-01  9.44476511e-01  3.68000000e-01 -3.00102289e-07 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  9.43944341e-01  3.70000000e-01 -3.14595047e-07 
 3.72000000e-01  3.72000000e-01  3.72000000e-01  9.43358118e-01  3.72000000e-01 -3.29697868e-07 
 3.74000000e-01  3.74000000e-01  3.74000000e-01  9.42711853e-01  3.74000000e-01 -3.45423967e-07 
 3.76000000e-01  3.76000000e-01  3.76000000e-01  9.41998776e-01  3.76000000e-01 -3.61784606e-07 
 3.78000000e-01  3.78000000e-01  3.78000000e-01  9.41211206e-01  3.78000000e-01 -3.78788546e-07 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  9.40340387e-01  3.80000000e-01 -3.96441373e-07 
 3.82000000e-01  3.82000000e-01  3.82000000e-01  9.39376282e-01  3.82000000e-01 -4.14744662e-07 
 3.84000000e-01  3.84000000e-01  3.84000000e-01  9.38307322e-01  3.84000000e-01 -4.33694948e-07 
 3.86000000e-01  3.86000000e-01  3.86000000e-01  9.37120070e-01  3.86000000e-01 -4.53282413e-07 
 3.88000000e-01  3.88000000e-01  3.88000000e-01  9.35798798e-01  3.88000000e-01 -4.73489231e-07 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  9.34324923e-01  3.90000000e-01 -4.94287433e-07 
 3.92000000e-01  3.92000000e-01  3.92000000e-01  9.32676254e-01  3.92000000e-01 -5.15636117e-07 
 3.94000000e-01  3.94000000e-01  3.94000000e-01  9.30825975e-01  3.94000000e-01 -5.37477755e-07 
 3.96000000e-01  3.96000000e-01  3.96000000e-01  9.28741239e-01  3.96000000e-01 -5.59733239e-07 
 3.98000000e-01  3.98000000e-01  3.98000000e-01  9.26381234e-01  3.98000000e-01 -5.82295141e-07 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  9.23694482e-01  4.00000000e-01 -6.05018493e-07 
 4.02000000e-01  4.02000000e-01  4.02000000e-01  9.20615119e-01  4.02000000e-01 -6.27708233e-07 
 4.04000000e-01  4.04000000e-01  4.04000000e-01  9.17057996e-01  4.04000000e-01 -6.50102650e-07 
 4.06000000e-01  4.06000000e-01  4.06000000e-01  9.12912893e-01  4.06000000e-01 -6.71853504e-07 
 4.08000000e-01  4.08000000e-01  4.08000000e-01  9.08039866e-01  4.08000000e-01 -6.92508376e-07 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  9.02272012e-01  4.10000000e-01 -7.11513368e-07 
 4.12000000e-01  4.12000000e-01  4.12000000e-01  8.95438968e-01  4.12000000e-01 -7.28275853e-07 
 4.14000000e-01  4.14000000e-01  4.14000000e-01  8.87424797e-01  4.14000000e-01 -7.42330774e-07 
 4.16000000e-01  4.16000000e-01  4.16000000e-01  8.78241989e-01  4.16000000e-01 -7.53564680e-07 
 4.18000000e-01  4.18000000e-01  4.18000000e-01  8.68051278e-01  4.18000000e-01 -7.62296238e-07 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  8.57090985e-01  4.20000000e-01 -7.69096261e-07 
 4.22000000e-01  4.22000000e-01  4.22000000e-01  8.45586678e-01  4.22000000e-01 -7.74535964e-07 
 4.24000000e-01  4.24000000e-01  4.24000000e-01  8.33709082e-01  4.24000000e-01 -7.79058930e-07 
 4.26000000e-01  4.26000000e-01  4.26000000e-01  8.21574126e-01  4.26000000e-01 -7.82970106e-07 
 4.28000000e-01  4.28000000e-01  4.28000000e-01  8.09257364e-01  4.28000000e-01 -7.86469025e-07 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  7.96807917e-01  4.30000000e-01 -7.89685096e-07 
 4.32000000e-01  4.32000000e-01  4.32000000e-01  7.84258294e-01  4.32000000e-01 -7.92703250e-07 
 4.34000000e-01  4.34000000e-01  4.34000000e-01  7.71630600e-01  4.34000000e-01 -7.95580382e-07 
 4.36000000e-01  4.36000000e-01  4.36000000e-01  7.58940333e-01  4.36000000e-01 -7.98355482e-07 
 4.38000000e-01  4.38000000e-01  4.38000000e-01  7.46198703e-01  4.38000000e-01 -8.01055866e-07 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  7.33414062e-01  4.40000000e-01 -8.03701043e-07 
 4.42000000e-01  4.42000000e-01  4.42000000e-01  7.20592811e-01  4.42000000e-01 -8.06305174e-07 
 4.44000000e-01  4.44000000e-01  4.44000000e-01  7.07739988e-01  4.44000000e-01 -8.08878669e-07 
 4.46000000e-01  4.46000000e-01  4.46000000e-01  6.94859651e-01  4.46000000e-01 -8.11429252e-07 
 4.48000000e-01  4.48000000e-01  4.48000000e-01  6.81955143e-01  4.48000000e-01 -8.13962685e-07 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  6.69029268e-01  4.50000000e-01 -8.16483271e-07 
 4.52000000e-01  4.52000000e-01  4.52000000e-01  6.56084424e-01  4.52000000e-01 -8.18994224e-07 
 4.54000000e-01  4.54000000e-01  4.54000000e-01  6.43122693e-01  4.54000000e-01 -8.21497931e-07 
 4.56000000e-01  4.56000000e-01  4.56000000e-01  6.30145909e-01  4.56000000e-01 -8.23996163e-07 
 4.58000000e-01  4.58000000e-01  4.58000000e-01  6.17155717e-01  4.58000000e-01 -8.26490234e-07 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  6.04153615e-01  4.60000000e-01 -8.28981144e-07 
 4.62000000e-01  4.62000000e-01  4.62000000e-01  5.91140993e-01  4.62000000e-01 -8.31469694e-07 
 4.64000000e-01  4.64000000e-01  4.64000000e-01  5.78119171e-01  4.64000000e-01 -8.33956603e-07 
 4.66000000e-01  4.66000000e-01  4.66000000e-01  5.65089428e-01  4.66000000e-01 -8.36442613e-07 
 4.68000000e-01  4.68000000e-01  4.68000000e-01  5.52053042e-01  4.68000000e-01 -8.38928588e-07 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  5.39011317e-01  4.70000000e-01 -8.41415620e-07 
 4.72000000e-01  4.72000000e-01  4.72000000e-01  5.25965618e-01  4.72000000e-01 -8.43905125e-07 
 4.74000000e-01  4.74000000e-01  4.74000000e-01  5.12917401e-01  4.74000000e-01 -8.46398937e-07 
 4.76000000e-01  4.76000000e-01  4.76000000e-01  4.99868244e-01  4.76000000e-01 -8.48899398e-07 
 4.78000000e-01  4.78000000e-01  4.78000000e-01  4.86819874e-01  4.78000000e-01 -8.51409438e-07 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  4.73774193e-01  4.80000000e-01 -8.53932651e-07 
 4.82000000e-01  4.82000000e-01  4.82000000e-01  4.60733297e-01  4.82000000e-01 -8.56473347e-07 
 4.84000000e-01  4.84000000e-01  4.84000000e-01  4.47699499e-01  4.84000000e-01 -8.59036606e-07 
 4.86000000e-01  4.86000000e-01  4.86000000e-01  4.34675340e-01  4.86000000e-01 -8.61628299e-07 
 4.88000000e-01  4.88000000e-01  4.88000000e-01  4.21663594e-01  4.88000000e-01 -8.64255105e-07 
